variant,endpoint,k,search_term,violation_rate,compliant_rate,unclear_rate,total_results,violation_count,compliant_count,unclear_count,negative_intent,search_volume
control,l2,4,grain free purina dog food,0.0,1.0,0.0,4,0,4,0,grain,1470
control,l2,4,grain free purina pro plan,0.75,0.25,0.0,4,3,1,0,grain,1558
control,l2,4,grain free rabbit cat food,0.0,1.0,0.0,4,0,4,0,grain,1266
control,l2,4,grain free rabbit food,0.0,1.0,0.0,4,0,4,0,grain,1121
control,l2,4,grain free salmon,0.25,0.75,0.0,4,1,3,0,grain,1422
control,l2,4,grain free salmon cat food,0.0,1.0,0.0,4,0,4,0,grain,1083
control,l2,4,grain free salmon dog food,0.0,1.0,0.0,4,0,4,0,grain,15202
control,l2,4,grain free salmon dry dog food,0.0,1.0,0.0,4,0,4,0,grain,2485
control,l2,4,grain free senior cat food,0.25,0.75,0.0,4,1,3,0,grain,2261
control,l2,4,grain free senior dog food,0.0,1.0,0.0,4,0,4,0,grain,10021
control,l2,4,grain free sensitive stomach cat food,0.0,1.0,0.0,4,0,4,0,grain,1967
control,l2,4,grain free sensitive stomach dog food,0.0,1.0,0.0,4,0,4,0,grain,1344
control,l2,4,grain free small breed,0.0,1.0,0.0,4,0,4,0,grain,1062
control,l2,4,grain free small breed dry dog food,0.0,1.0,0.0,4,0,4,0,grain,7815
control,l2,4,grain free small dog food,0.0,1.0,0.0,4,0,4,0,grain,1123
control,l2,4,grain free soft dog food,0.25,0.75,0.0,4,1,3,0,grain,1084
control,l2,4,grain free soft dog treats,0.5,0.5,0.0,4,2,2,0,grain,2972
control,l2,4,grain free training treats,0.0,0.5,0.5,4,0,2,2,grain,997
control,l2,4,grain free training treats for dogs,0.0,1.0,0.0,4,0,4,0,grain,2451
control,l2,4,grain free treats,0.25,0.75,0.0,4,1,3,0,grain,9238
control,l2,4,grain free treats for dogs,0.0,1.0,0.0,4,0,4,0,grain,12609
control,l2,4,grain free weight control dog food,0.25,0.75,0.0,4,1,3,0,grain,970
control,l2,4,grain free weight management dog food,0.75,0.25,0.0,4,3,1,0,grain,1758
control,l2,4,grain free wet,0.0,1.0,0.0,4,0,4,0,grain,4438
control,l2,4,grain free wet cat food,0.0,1.0,0.0,4,0,4,0,grain,162972
control,l2,4,grain free wet cat food gravy,0.0,1.0,0.0,4,0,4,0,grain,2407
control,l2,4,grain free wet cat food in gravy,0.0,1.0,0.0,4,0,4,0,grain,1303
control,l2,4,grain free wet cat food pate,0.0,1.0,0.0,4,0,4,0,grain,5664
control,l2,4,grain free wet dog food,0.0,1.0,0.0,4,0,4,0,grain,60526
control,l2,4,grain free wet food,0.0,1.0,0.0,4,0,4,0,grain,2504
control,l2,4,grain free wet food cat,0.0,1.0,0.0,4,0,4,0,grain,1388
control,l2,4,grain free wet kitten food,0.0,1.0,0.0,4,0,4,0,grain,3865
control,l2,4,grain-free cat food,0.0,1.0,0.0,4,0,4,0,grain,11965
control,l2,4,grain-free cat food 5.5 oz,0.0,1.0,0.0,4,0,4,0,grain,1346
control,l2,4,grain-free cat treats,0.0,1.0,0.0,4,0,4,0,grain,4411
control,l2,4,grain-free dog food,0.0,1.0,0.0,4,0,4,0,grain,6389
control,l2,4,grain-free dry cat food,0.0,1.0,0.0,4,0,4,0,grain,2485
control,l2,4,grain-free dry dog food,0.0,1.0,0.0,4,0,4,0,grain,3951
control,l2,4,grain-free kitten food,0.0,1.0,0.0,4,0,4,0,grain,1368
control,l2,4,grain-free puppy food,0.0,1.0,0.0,4,0,4,0,grain,3839
control,l2,4,grainfree,0.0,1.0,0.0,4,0,4,0,grain,1016
control,l2,4,grainfree dog food,0.0,1.0,0.0,4,0,4,0,grain,8254
control,l2,4,grainfree dry,0.0,1.0,0.0,4,0,4,0,grain,4253
control,l2,4,grainfree dry cat food,0.0,1.0,0.0,4,0,4,0,grain,2854
control,l2,4,grainfree wet dog food,0.0,1.0,0.0,4,0,4,0,grain,1120
control,l2,4,greenies grain free,0.25,0.25,0.5,4,1,1,2,grain,2143
control,l2,4,greenies grain free dental treats for dogs,0.5,0.0,0.5,4,2,0,2,grain,3043
control,l2,4,halti no pull harness,0.5,0.5,0.0,4,2,2,0,pull,16145
control,l2,4,halti nylon padded no pull dog headcollar,1.0,0.0,0.0,4,4,0,0,pull,3333
control,l2,4,harness for large dog no pull,0.5,0.5,0.0,4,2,2,0,pull,21244
control,l2,4,harness for medium dog no pull,0.75,0.25,0.0,4,3,1,0,pull,3986
control,l2,4,harness for small dog no pull,0.5,0.5,0.0,4,2,2,0,pull,4085
control,l2,4,harness no pull,0.0,1.0,0.0,4,0,4,0,pull,8042
control,l2,4,hide free,1.0,0.0,0.0,4,4,0,0,hide,3326
control,l2,4,hide free chews,0.75,0.25,0.0,4,3,1,0,hide,2987
control,l2,4,hide free chicken recipe sticks,1.0,0.0,0.0,4,4,0,0,hide,4091
control,l2,4,hide free dog chews,1.0,0.0,0.0,4,4,0,0,hide,7175
control,l2,4,high protein grain free cat food,0.0,1.0,0.0,4,0,4,0,grain,2873
control,l2,4,high protein grain free dog food,0.0,1.0,0.0,4,0,4,0,grain,2240
control,l2,4,hills grain free,1.0,0.0,0.0,4,4,0,0,grain,1934
control,l2,4,hills grain free dog food,0.75,0.25,0.0,4,3,1,0,grain,1614
control,l2,4,hills grain free dog treats,1.0,0.0,0.0,4,4,0,0,grain,1039
control,l2,4,hills grain free soft baked naturals,0.75,0.25,0.0,4,3,1,0,grain,2698
control,l2,4,hills science diet grain free,0.75,0.25,0.0,4,3,1,0,grain,2229
control,l2,4,hills science diet no corn,0.0,1.0,0.0,4,0,4,0,corn,1007
control,l2,4,hills science grain free,0.75,0.25,0.0,4,3,1,0,grain,1458
control,l2,4,honest kitchen beef grain free,0.5,0.5,0.0,4,2,2,0,grain,1152
control,l2,4,honest kitchen dehydrated dog food grain free,0.25,0.75,0.0,4,1,3,0,grain,1269
control,l2,4,honest kitchen grain free,0.25,0.75,0.0,4,1,3,0,grain,3478
control,l2,4,honest kitchen grain free beef,0.5,0.5,0.0,4,2,2,0,grain,6296
control,l2,4,honest kitchen grain free dehydrated dog food,0.5,0.5,0.0,4,2,2,0,grain,1714
control,l2,4,honest kitchen grain free dog food,0.0,1.0,0.0,4,0,4,0,grain,4178
control,l2,4,horse fly mask without ears,0.75,0.25,0.0,4,3,1,0,ears,5781
control,l2,4,iams grain free cat food,0.75,0.25,0.0,4,3,1,0,grain,2047
control,l2,4,instinct grain free,0.0,1.0,0.0,4,0,4,0,grain,1055
control,l2,4,instinct raw meals real beef recipe grain-free adult freeze-dried dog food 25-oz bag,0.25,0.75,0.0,4,1,3,0,grain,1048
control,l2,4,iodine free cat food,0.0,0.0,1.0,4,0,0,4,iodine,3331
control,l2,4,jinx grain free,0.0,1.0,0.0,4,0,4,0,grain,1000
control,l2,4,jinx grain free dog food,0.0,1.0,0.0,4,0,4,0,grain,2938
control,l2,4,kaytee no mess,0.0,1.0,0.0,4,0,4,0,mess,992
control,l2,4,kaytee no mess blend wild bird food,0.25,0.75,0.0,4,1,3,0,mess,2512
control,l2,4,kaytee wild bird food no mess,0.25,0.75,0.0,4,1,3,0,mess,998
control,l2,4,kitten dry food grain free,0.0,1.0,0.0,4,0,4,0,grain,10184
control,l2,4,kitten food grain free,0.25,0.75,0.0,4,1,3,0,grain,6119
control,l2,4,kitten grain free,0.0,1.0,0.0,4,0,4,0,grain,2322
control,l2,4,kitten grain free wet food,0.0,1.0,0.0,4,0,4,0,grain,1749
control,l2,4,kitten wet food grain free,0.0,1.0,0.0,4,0,4,0,grain,7774
control,l2,4,kitten wet grain free food,0.0,1.0,0.0,4,0,4,0,grain,993
control,l2,4,kitty litter non clumping,0.25,0.75,0.0,4,1,3,0,clumping,6396
control,l2,4,lamb grain free dog food,0.0,1.0,0.0,4,0,4,0,grain,2809
control,l2,4,large breed grain free dog food,0.0,1.0,0.0,4,0,4,0,grain,1263
control,l2,4,large breed puppy food grain free,0.75,0.25,0.0,4,3,1,0,grain,1963
control,l2,4,large breed puppy food no chicken,0.75,0.0,0.25,4,3,0,1,chicken,1134
control,l2,4,large dog bones rawhide free,0.25,0.25,0.5,4,1,1,2,rawhide,6861
control,l2,4,large dog harness no pull,0.25,0.5,0.25,4,1,2,1,pull,8655
control,l2,4,legume free dog food,0.75,0.25,0.0,4,3,1,0,legume,7084
control,l2,4,lickable cat treats grain free,0.0,1.0,0.0,4,0,4,0,grain,1128
control,l2,4,licks pill free,1.0,0.0,0.0,4,4,0,0,pill,2506
control,l2,4,limited ingredient grain free dog food,0.0,1.0,0.0,4,0,4,0,grain,2088
control,l2,4,litter dust free,0.0,0.25,0.75,4,0,1,3,dust,3928
control,l2,4,litter no dust,0.0,0.5,0.5,4,0,2,2,dust,2280
control,l2,4,litter non clumping,1.0,0.0,0.0,4,4,0,0,non clumping,4359
control,l2,4,low fat grain free dog food,1.0,0.0,0.0,4,4,0,0,"grain, fat",1870
control,l2,4,merrick grain free,0.0,1.0,0.0,4,0,4,0,grain,4055
control,l2,4,merrick grain free dry dog food,0.0,1.0,0.0,4,0,4,0,grain,6428
control,l2,4,merrick lil plates grain free dog food,0.0,1.0,0.0,4,0,4,0,grain,3343
control,l2,4,merrick real texas beef + sweet potato recipe grain-free chicken-free adult dry dog food,0.0,1.0,0.0,2,0,2,0,"grain, chicken",1424
control,l2,4,mess free bird seed,0.0,0.5,0.5,4,0,2,2,mess,1049
control,l2,4,mess free water bowl,0.0,1.0,0.0,4,0,4,0,mess,4645
control,l2,4,natural farm odor-free bully sticks,0.0,1.0,0.0,4,0,4,0,odor,4570
control,l2,4,nature's recipe grain free,0.0,1.0,0.0,4,0,4,0,grain,2587
control,l2,4,natures logic grain free,0.0,1.0,0.0,4,0,4,0,grain,972
control,l2,4,natures recipe grain free,0.0,1.0,0.0,4,0,4,0,grain,6270
control,l2,4,natures recipe grain free dog food,0.0,1.0,0.0,4,0,4,0,grain,5311
control,l2,4,natures recipe grain free dry dog food,0.0,1.0,0.0,4,0,4,0,grain,12075
control,l2,4,natures recipe grain free wet dog food,0.0,1.0,0.0,4,0,4,0,grain,1012
control,l2,4,no bark,0.5,0.5,0.0,4,2,2,0,bark,10077
control,l2,4,no bark collar,0.0,1.0,0.0,4,0,4,0,pull,20454
control,l2,4,no bark collars,1.0,0.0,0.0,4,4,0,0,no bark,7969
control,l2,4,no cat pee,0.0,1.0,0.0,4,0,4,0,cat pee,1215
control,l2,4,no chew,0.75,0.25,0.0,4,3,1,0,chew,7596
control,l2,4,no chew dog bed,0.5,0.5,0.0,4,2,2,0,chew,3301
control,l2,4,no chew spray for cats,0.0,1.0,0.0,4,0,4,0,chew,4073
control,l2,4,no chew spray for dogs,0.0,1.0,0.0,4,0,4,0,chew,35353
control,l2,4,no chicken,0.75,0.0,0.25,4,3,0,1,chicken,2318
control,l2,4,no chicken cat food,1.0,0.0,0.0,4,4,0,0,chicken,4707
control,l2,4,no chicken dog food,0.25,0.5,0.25,4,1,2,1,chicken,32850
control,l2,4,no chicken dog treats,1.0,0.0,0.0,4,4,0,0,chicken,4769
control,l2,4,no chicken dry dog food,0.5,0.5,0.0,4,2,2,0,chicken,1204
control,l2,4,no chicken puppy food,1.0,0.0,0.0,4,4,0,0,chicken,2040
control,l2,4,no chicken treats,1.0,0.0,0.0,4,4,0,0,chicken,2185
control,l2,4,no chicken wet dog food,1.0,0.0,0.0,4,4,0,0,chicken,5034
control,l2,4,no clump litter,0.25,0.75,0.0,4,1,3,0,clump,3211
control,l2,4,no corn dog food,0.0,1.0,0.0,4,0,4,0,corn,2939
control,l2,4,no dust cat litter,0.0,0.0,1.0,4,0,0,4,dust,9502
control,l2,4,no dust clumping cat litter,0.0,0.0,1.0,4,0,0,4,dust,6710
control,l2,4,no dust litter,0.0,0.5,0.5,4,0,2,2,dust,2340
control,l2,4,no eat poop,0.25,0.75,0.0,4,1,3,0,poop,2705
control,l2,4,no escape dog harness,0.0,1.0,0.0,4,0,4,0,pull,11770
control,l2,4,no escape harness,0.0,1.0,0.0,4,0,4,0,pull,3530
control,l2,4,no fat dog treats,0.0,0.75,0.25,4,0,3,1,fat,2796
control,l2,4,no flap ear wrap,0.0,1.0,0.0,4,0,4,0,pull,18080
control,l2,4,no grain cat food,0.0,1.0,0.0,4,0,4,0,grain,5782
control,l2,4,no grain dog food,0.0,1.0,0.0,4,0,4,0,grain,15780
control,l2,4,no grain dog treats,0.0,1.0,0.0,4,0,4,0,grain,1637
control,l2,4,no grain dry cat food,0.0,1.0,0.0,4,0,4,0,grain,3032
control,l2,4,no grain wet cat food,0.0,1.0,0.0,4,0,4,0,grain,4489
control,l2,4,no grow bird seed,0.0,0.75,0.25,4,0,3,1,grow,2780
control,l2,4,no hide,0.0,1.0,0.0,4,0,4,0,hide,67837
control,l2,4,no hide bone,0.0,1.0,0.0,4,0,4,0,hide,1796
control,l2,4,no hide bones,0.25,0.75,0.0,4,1,3,0,hide,13773
control,l2,4,no hide chew,0.0,1.0,0.0,4,0,4,0,hide,1036
control,l2,4,no hide chews,0.0,1.0,0.0,4,0,4,0,hide,147107
control,l2,4,no hide chews earth animal,0.0,1.0,0.0,4,0,4,0,hide,70100
control,l2,4,no hide chews large,0.0,1.0,0.0,4,0,4,0,hide,3727
control,l2,4,no hide chews medium,0.0,1.0,0.0,4,0,4,0,hide,1253
control,l2,4,no hide chews small,0.0,1.0,0.0,4,0,4,0,hide,1325
control,l2,4,no hide dog chews,0.0,1.0,0.0,4,0,4,0,hide,4859
control,l2,4,no hide dog chews 4 inch,0.75,0.25,0.0,4,3,1,0,hide,1845
control,l2,4,no hide dog chews medium,0.0,1.0,0.0,4,0,4,0,hide,2123
control,l2,4,no hide dog chews small,0.25,0.75,0.0,4,1,3,0,hide,2663
control,l2,4,no hide large,0.0,1.0,0.0,4,0,4,0,hide,3009
control,l2,4,no hide large rolls,0.0,1.0,0.0,4,0,4,0,hide,1346
control,l2,4,no hide medium,0.0,1.0,0.0,4,0,4,0,hide,1886
control,l2,4,no hide medium rolls,0.0,1.0,0.0,4,0,4,0,hide,2357
control,l2,4,no hide peanut butter,0.25,0.75,0.0,4,1,3,0,hide,1187
control,l2,4,no hide pumpkin,0.0,1.0,0.0,4,0,4,0,hide,1310
control,l2,4,no hide raw hide,1.0,0.0,0.0,4,4,0,0,rawhide,2210
control,l2,4,no hide rawhide,1.0,0.0,0.0,4,4,0,0,rawhide,2269
control,l2,4,no hide rolls,0.0,1.0,0.0,4,0,4,0,hide,1612
control,l2,4,no hide salmon,0.0,1.0,0.0,4,0,4,0,hide,2174
control,l2,4,no hide small rolls,0.0,1.0,0.0,4,0,4,0,hide,1257
control,l2,4,no hide sticks,0.0,1.0,0.0,4,0,4,0,hide,2520
control,l2,4,no hide stix,0.0,1.0,0.0,4,0,4,0,hide,7433
control,l2,4,no hide strips,0.0,1.0,0.0,4,0,4,0,hide,3815
control,l2,4,no hide venison,0.0,0.75,0.25,4,0,3,1,hide,1136
control,l2,4,no hides,0.0,1.0,0.0,4,0,4,0,hides,2331
control,l2,4,no holes,0.25,0.75,0.0,4,1,3,0,holes,2104
control,l2,4,no lick,1.0,0.0,0.0,4,4,0,0,lick,1801
control,l2,4,no melt suet,1.0,0.0,0.0,4,4,0,0,no melt,2781
control,l2,4,no melt suet cakes for birds,0.0,1.0,0.0,4,0,4,0,melt,3006
control,l2,4,no melt suet cakes for wild birds,0.0,1.0,0.0,4,0,4,0,melt,1040
control,l2,4,no mess bird feeder,0.0,1.0,0.0,4,0,4,0,mess,2078
control,l2,4,no mess bird food,0.0,1.0,0.0,4,0,4,0,mess,1778
control,l2,4,no mess bird seed,0.0,0.75,0.25,4,0,3,1,mess,10066
control,l2,4,no mess water bowl,0.25,0.5,0.25,4,1,2,1,mess,4197
control,l2,4,no mess wild bird food,0.0,1.0,0.0,4,0,4,0,mess,2594
control,l2,4,no mess wild bird seed,0.0,1.0,0.0,4,0,4,0,mess,22655
control,l2,4,no millet bird seed,0.75,0.0,0.25,4,3,0,1,millet,1078
control,l2,4,no odor bully sticks,0.0,1.0,0.0,4,0,4,0,odor,4474
control,l2,4,no pee,1.0,0.0,0.0,4,4,0,0,pee,2549
control,l2,4,no poo,0.75,0.25,0.0,4,3,1,0,poo,5242
control,l2,4,no poo chews,1.0,0.0,0.0,4,4,0,0,poo,3342
control,l2,4,no poo chews for dogs,0.5,0.5,0.0,4,2,2,0,poo,4691
control,l2,4,no poop,1.0,0.0,0.0,4,4,0,0,poop,3632
control,l2,4,no poop chews,1.0,0.0,0.0,4,4,0,0,poop,31892
control,l2,4,no poop eating,0.25,0.75,0.0,4,1,3,0,poop eating,16984
control,l2,4,no poultry dog food,0.75,0.0,0.25,4,3,0,1,poultry,1345
control,l2,4,no pull,0.25,0.75,0.0,4,1,3,0,pull,9044
control,l2,4,no pull collar,1.0,0.0,0.0,4,4,0,0,pull,20932
control,l2,4,no pull collar for dogs,0.5,0.5,0.0,4,2,2,0,pull,3540
control,l2,4,no pull collars,0.5,0.5,0.0,4,2,2,0,pull,1721
control,l2,4,no pull dog collar,0.5,0.25,0.25,4,2,1,1,pull,5502
control,l2,4,no pull dog harness,0.0,1.0,0.0,4,0,4,0,pull,32134
control,l2,4,no pull dog harnesses,0.0,1.0,0.0,4,0,4,0,pull,211607
control,l2,4,no pull dog leash,0.0,1.0,0.0,4,0,4,0,pull,4200
control,l2,4,no pull harness,0.0,1.0,0.0,4,0,4,0,pull,54525
control,l2,4,no pull harness for dogs,0.0,1.0,0.0,4,0,4,0,pull,114468
control,l2,4,no pull harness for large dog,0.0,1.0,0.0,4,0,4,0,pull,1918
control,l2,4,no pull harness for large dogs,0.0,1.0,0.0,4,0,4,0,pull,24205
control,l2,4,no pull harness for medium dog,0.0,1.0,0.0,4,0,4,0,pull,8720
control,l2,4,no pull harness for small dog,0.0,1.0,0.0,4,0,4,0,pull,13902
control,l2,4,no pull harnesses,0.25,0.75,0.0,4,1,3,0,pull,1272
control,l2,4,no pull head collar,0.25,0.75,0.0,4,1,3,0,pull,2574
control,l2,4,no pull leash,0.25,0.75,0.0,4,1,3,0,pull,21703
control,l2,4,no pull training collar,0.5,0.5,0.0,4,2,2,0,pull,1134
control,l2,4,no rawhide,0.5,0.5,0.0,4,2,2,0,rawhide,2332
control,l2,4,no rawhide bones,1.0,0.0,0.0,4,4,0,0,rawhide,12951
control,l2,4,no rawhide chews,0.25,0.75,0.0,4,1,3,0,rawhide,2715
control,l2,4,no rawhide dog chews,0.5,0.5,0.0,4,2,2,0,rawhide,35562
control,l2,4,no rawhide treats,0.5,0.5,0.0,4,2,2,0,rawhide,4068
control,l2,4,no scoot for dogs,1.0,0.0,0.0,4,4,0,0,scoot,25922
control,l2,4,no scratch,1.0,0.0,0.0,4,4,0,0,scratch,3930
control,l2,4,no scratch spray,1.0,0.0,0.0,4,4,0,0,scratch,7315
control,l2,4,no scratch spray for cats,0.75,0.25,0.0,4,3,1,0,scratch,1019
control,l2,4,no shock bark collar,0.25,0.5,0.25,4,1,2,1,shock,12886
control,l2,4,no shock collar,0.5,0.25,0.25,4,2,1,1,shock,1007
control,l2,4,no shock dog collar,0.5,0.25,0.25,4,2,1,1,shock,1356
control,l2,4,no shock training collar,0.75,0.0,0.25,4,3,0,1,shock,7048
control,l2,4,no slip collar,0.0,1.0,0.0,4,0,4,0,pull,1199
control,l2,4,no slip dog collar,0.5,0.5,0.0,4,2,2,0,pull,2153
control,l2,4,no slip dog socks,0.0,1.0,0.0,4,0,4,0,pull,3399
control,l2,4,no slip harness,1.0,0.0,0.0,4,4,0,0,pull,2053
control,l2,4,no spill dog bowl,1.0,0.0,0.0,4,4,0,0,spill,4573
control,l2,4,no spill dog water bowl,0.25,0.75,0.0,4,1,3,0,spill,28061
control,l2,4,no spill water bowl,0.75,0.0,0.25,4,3,0,1,spill,30994
control,l2,4,no splash water bowl,0.0,1.0,0.0,4,0,4,0,pull,3317
control,l2,4,no spray cat,1.0,0.0,0.0,4,4,0,0,spray,2497
control,l2,4,no squeak dog toy,0.75,0.25,0.0,4,3,1,0,squeak,990
control,l2,4,no squeak dog toys,0.75,0.25,0.0,4,3,1,0,squeak,40129
control,l2,4,no squirrel bird seed,0.5,0.5,0.0,4,2,2,0,squirrel,5398
control,l2,4,no stuffing,0.25,0.75,0.0,4,1,3,0,stuffing,2020
control,l2,4,no stuffing dog toy,0.0,1.0,0.0,4,0,4,0,stuffing,8094
control,l2,4,no stuffing dog toys,0.0,1.0,0.0,4,0,4,0,stuffing,97772
control,l2,4,no stuffing toy,0.0,1.0,0.0,4,0,4,0,stuffing,3277
control,l2,4,no stuffing toys,0.0,1.0,0.0,4,0,4,0,stuffing,5673
control,l2,4,no sugar dog treats,0.25,0.0,0.75,4,1,0,3,sugar,1361
control,l2,4,no sugar horse treats,0.5,0.0,0.5,4,2,0,2,sugar,1315
control,l2,4,no tangle leash,0.0,1.0,0.0,4,0,4,0,pull,1186
control,l2,4,no tip dog bowl,0.0,1.0,0.0,4,0,4,0,pull,1033
control,l2,4,no tip water bowl,0.0,0.75,0.25,4,0,3,1,tip,6005
control,l2,4,no toot,1.0,0.0,0.0,4,4,0,0,toot,1991
control,l2,4,no track cat litter,0.75,0.25,0.0,4,3,1,0,track,1419
control,l2,4,no tracking cat litter,1.0,0.0,0.0,4,4,0,0,tracking,13088
control,l2,4,no tracking litter,1.0,0.0,0.0,4,4,0,0,tracking,1397
control,l2,4,no waste bird food,0.25,0.75,0.0,4,1,3,0,waste,2152
control,l2,4,no waste bird seed,0.0,1.0,0.0,4,0,4,0,waste,9270
control,l2,4,no waste wild bird food,0.0,1.0,0.0,4,0,4,0,waste,2693
control,l2,4,no waste wild bird seed,0.0,1.0,0.0,4,0,4,0,waste,24563
control,l2,4,no zip stroller,0.0,1.0,0.0,4,0,4,0,zip,1518
control,l2,4,non absorbent cat litter,0.75,0.25,0.0,4,3,1,0,non absorbent,1507
control,l2,4,non chew dog bed,0.0,1.0,0.0,4,0,4,0,chew,995
control,l2,4,non chicken dog food,0.75,0.0,0.25,4,3,0,1,chicken,3858
control,l2,4,non chicken dog treats,0.25,0.75,0.0,4,1,3,0,chicken,1718
control,l2,4,non clay cat litter,0.75,0.25,0.0,4,3,1,0,clay,5979
control,l2,4,non clay litter,0.5,0.5,0.0,4,2,2,0,clay,2271
control,l2,4,non clumping,0.0,1.0,0.0,4,0,4,0,clumping,1334
control,l2,4,non clumping cat litter,0.75,0.25,0.0,4,3,1,0,non clumping,121355
control,l2,4,non clumping kitty litter,0.75,0.25,0.0,4,3,1,0,non clumping,1510
control,l2,4,non clumping unscented cat litter,0.75,0.25,0.0,4,3,1,0,"non clumping unscented cat litter

the user is actually looking for cat litter",11479
control,l2,4,non gmo,0.0,1.0,0.0,4,0,4,0,gmo,1156
control,l2,4,non gmo cat food,0.0,1.0,0.0,4,0,4,0,gmo,2288
control,l2,4,non gmo chicken feed,0.0,1.0,0.0,4,0,4,0,gmo,16510
control,l2,4,non gmo dog food,0.0,1.0,0.0,4,0,4,0,gmo,11060
control,l2,4,non gmo dog treats,1.0,0.0,0.0,4,4,0,0,non gmo,994
control,l2,4,non gmo wet dog food,0.0,1.0,0.0,4,0,4,0,gmo,1029
control,l2,4,non grain dog food,0.25,0.75,0.0,4,1,3,0,grain,1089
control,l2,4,non kibble dog food,1.0,0.0,0.0,4,4,0,0,kibble,1761
control,l2,4,non prescription flea medicine,0.25,0.75,0.0,4,1,3,0,non prescription,1077
control,l2,4,non prescription flea meds,0.5,0.25,0.25,4,2,1,1,non prescription,1229
control,l2,4,non prescription pain meds for dogs,0.25,0.75,0.0,4,1,3,0,prescription,3980
control,l2,4,non pull harness,0.25,0.75,0.0,4,1,3,0,pull,5327
control,l2,4,non raw hide,0.75,0.25,0.0,4,3,1,0,rawhide,1225
control,l2,4,non rawhide,0.5,0.5,0.0,4,2,2,0,rawhide,1020
control,l2,4,non rawhide bones,0.0,1.0,0.0,4,0,4,0,rawhide,18977
control,l2,4,non rawhide chews,0.0,1.0,0.0,4,0,4,0,rawhide,10766
control,l2,4,non rawhide dog chews,0.0,1.0,0.0,4,0,4,0,rawhide,70094
control,l2,4,non rawhide dog treats,0.25,0.75,0.0,4,1,3,0,rawhide,2882
control,l2,4,non scented litter,0.5,0.5,0.0,4,2,2,0,scented,1755
control,l2,4,non squeaky dog toys,0.75,0.0,0.25,4,3,0,1,squeaky,17562
control,l2,4,non stuffed dog toys,0.25,0.75,0.0,4,1,3,0,stuffed,6207
control,l2,4,non tip water bowl,0.0,1.0,0.0,4,0,4,0,tip,6861
control,l2,4,non toxic cat litter,0.0,1.0,0.0,4,0,4,0,toxic,1267
control,l2,4,non tracking cat litter,0.0,0.5,0.5,4,0,2,2,tracking,18311
control,l2,4,non tracking litter,0.0,0.5,0.5,4,0,2,2,tracking,3003
control,l2,4,non-gmo dog food,0.0,1.0,0.0,4,0,4,0,gmo,3007
control,l2,4,nulo grain free,0.25,0.75,0.0,4,1,3,0,grain,4152
control,l2,4,nutrish dog food grain free,0.0,1.0,0.0,4,0,4,0,grain,1003
control,l2,4,nutrish grain free dog food,0.0,1.0,0.0,4,0,4,0,grain,4382
control,l2,4,nutro grain free,0.5,0.5,0.0,4,2,2,0,grain,2591
control,l2,4,nutro grain free dog food,0.25,0.75,0.0,4,1,3,0,grain,4841
control,l2,4,odor free bully stick,0.25,0.75,0.0,4,1,3,0,odor,1494
control,l2,4,odor free bully sticks,0.5,0.5,0.0,4,2,2,0,odor,9025
control,l2,4,odor free bully sticks for dogs,0.0,1.0,0.0,4,0,4,0,odor,27702
control,l2,4,open farm grain free,0.25,0.75,0.0,4,1,3,0,grain,1704
control,l2,4,open farm grain free dog food,0.25,0.75,0.0,4,1,3,0,grain,2175
control,l2,4,organic chicken feed soy free,0.0,1.0,0.0,4,0,4,0,soy,1525
control,l2,4,organic grain free cat treats,0.0,0.5,0.5,4,0,2,2,grain,2085
control,l2,4,organic non gmo chicken feed,1.0,0.0,0.0,4,4,0,0,non gmo,1154
control,l2,4,organic soy free chicken feed,0.0,1.0,0.0,4,0,4,0,soy,2338
control,l2,4,origin grain free dog,0.5,0.5,0.0,4,2,2,0,grain,5901
control,l2,4,origin grain free puppy,0.25,0.75,0.0,4,1,3,0,grain,3607
control,l2,4,orijen grain free,0.25,0.75,0.0,4,1,3,0,grain,1665
control,l2,4,orijen grain free cat,0.25,0.75,0.0,4,1,3,0,grain,1533
control,l2,4,orijen grain free dog,0.25,0.75,0.0,4,1,3,0,grain,2373
control,l2,4,orijen grain free dog food,0.25,0.75,0.0,4,1,3,0,grain,2503
control,l2,4,orijen grain free puppy,0.5,0.5,0.0,4,2,2,0,grain,2493
control,l2,4,orijen grain free treats,0.0,1.0,0.0,4,0,4,0,grain,1785
control,l2,4,pate grain free cat food,0.0,1.0,0.0,4,0,4,0,grain,1105
control,l2,4,pea free dog food,1.0,0.0,0.0,4,4,0,0,pea,5939
control,l2,4,pet safe easy walk no pull harness,0.75,0.25,0.0,4,3,1,0,pull,1953
control,l2,4,pigeon feed no corn,0.75,0.25,0.0,4,3,1,0,corn,3687
control,l2,4,pigeon food no corn,0.75,0.25,0.0,4,3,1,0,corn,1756
control,l2,4,pork chomps rawhide free,0.0,1.0,0.0,4,0,4,0,rawhide,129324
control,l2,4,pork chomps rawhide free dog bones,0.0,1.0,0.0,4,0,4,0,rawhide,3737
control,l2,4,poultry free,1.0,0.0,0.0,4,4,0,0,poultry,2348
control,l2,4,poultry free cat food,1.0,0.0,0.0,4,4,0,0,poultry,1975
